4.942883479714158 2.998548396128483
4.860215285345692 3.171293564269008
4.808560586155059 3.284234375874947
4.7153822628652176 3.410579909285527
4.570428632347937 3.603432160133014
4.4460817464043725 3.7298810718608535
4.290635216685262 3.882967130002542
4.135119768087975 4.00951942004764
3.979587089771146 4.129438268068592
3.813664890569744 4.24939157552863
3.585474484939071 4.3960854077197755
3.3469117881433688 4.549447141374157
3.1134921626313226 4.6828913192365516
2.8800553073997337 4.809702055074799
2.62585664011854 4.943215151815366
2.3768182738405472 5.063444134788096
2.1122128559552373 5.190358248943603
1.8475557489112968 5.297372037026667
1.5205959759990009 5.417859465792546
1.188406983205331 5.525097240229672
0.9392307791709922 5.592258687009222
0.5861765960104584 5.6663981702037844
0.32650749277428637 5.693793424277536
0.1083447839177798 5.701150514522499
