1.1004902151183487 5.737384276870832
1.1971422019143623 5.73013837261821
1.3022827753632 5.722892468365589
1.4521706747338432 5.704158786745792
1.6033520967925337 5.681485144688631
1.752826868070211 5.654871542194107
1.9020559863569142 5.620453496994157
2.2012272356837386 5.547632159255314
2.497492604668605 5.459171744837897
2.7987695415268505 5.3434788069377115
3.05212260524697 5.22761981706507
3.295609057709214 5.119459600460839
3.8045385442285604 4.9224766742265595
4.284651252283188 4.760258992771002
4.897570031732778 4.609770618824376
5.4883725407976565 4.4746797914145695
