4.986285143243581 3.7081888549559134
4.945037194657063 3.827728649146914
4.877884362737285 3.97388836003222
4.779597427602873 4.13341833328308
4.629431806923762 4.319654371825963
4.453171775996417 4.459542464797529
4.261327463742209 4.599482246927726
4.033085368952907 4.72627575304643
3.856687500269215 4.813096309824817
3.6595278195359175 4.906619227505525
3.420810055264325 5.000279982942578
3.1613304789431287 5.100643099281951
2.8810546311332415 5.194441692475351
2.5592551592241453 5.301645007473391
2.247810748760537 5.39554697898405
1.9103925360854936 5.489535099092425
1.6664110924934419 5.556679316152431
1.3704820444785208 5.62399583040787
1.1005009540957198 5.681276033029373
0.8149355823860578 5.738607924809504
0.5137428550506771 5.779407900687897
0.3787135429903039 5.793122757444316
0.228091334743299 5.803572582347291
0.1086204594304716 5.8072855869088595
