4.980430528375734 3.4036139028012724
4.9275929549902155 3.5579731776620567
4.839530332681019 3.7424200544702058
4.739726027397261 3.9230857113373947
4.610567514677104 4.096181557523559
4.40508806262231 4.299313410063352
4.217221135029353 4.464802591572965
4.0410958904109595 4.615240601309791
3.841487279843444 4.765649127850196
3.63013698630137 4.900976999421392
3.395303326810176 5.0438083444816675
3.1311154598825834 5.209201705602913
2.90215264187867 5.336974508091295
2.6673189823874757 5.449674026409573
2.3620352250489236 5.599949878566084
2.11545988258317 5.712634655286153
1.8571428571428572 5.817771733722512
1.5929549902152642 5.919134963017015
1.2583170254403133 6.027942699407756
0.9882583170254406 6.102933209503909
0.62426614481409 6.177805786814377
0.3894324853228963 6.207642781592166
0.16634050880626217 6.222428604597168
0.013698630136986356 6.222236963820433
