5.853968490328965 5646.95365565477
5.521438290258307 7377.760082683312
5.284440375720563 9384.773654638935
5.020715845691464 12934.694280642505
4.666621790227439 20651.385879726335
4.369332582677489 31675.661219036236
4.071088820509272 49901.45486353981
3.7564147482904127 81830.88939343812
3.449306163333261 123847.78503858228
3.1138137974698212 184949.72973237006
2.86627966682285 254909.526794304
2.6001936063537663 342064.0252807673
2.3473885898493165 435117.6260379476
2.0038044115438876 546135.5350483559
1.7147025039790977 649788.6685049599
1.453116584049139 732861.2697094403
1.1960134642038747 773114.5230827435
