1.102672161298969 5.654218203160663
1.2054703360942292 5.638001869443297
1.3084882768239903 5.638501836836728
1.4510205808725314 5.622372453970392
1.609078784584993 5.595069886746516
1.7528268680702106 5.573245223137621
1.8958497914090258 5.523444123209355
2.2020994205846867 5.440558224463621
2.5036838731972293 5.346368715083798
2.7962760162109217 5.2073777797100185
3.056962810327152 5.079429602417234
3.2946300410161897 4.956981066452188
3.813214597645184 4.712062256809338
4.320016559061161 4.51729235049888
4.876757622033524 4.3169141142968925
5.485655452617741 4.150033693454774
